dyad,year,border,caprat,ally,dispute,jio,deml,depl,risk,_st,_d,_t,_t0,pyears
651663,1980,1,7.9699998,1,0,49.333332,-10,.00039999999,26,1,0,26,25,16
651663,1981,1,7.9499998,1,0,52,-10,.00019999999,27,1,0,27,26,17
651663,1982,1,8.4899998,1,0,51,-10,0,28,1,0,28,27,18
651663,1983,1,8.2799997,1,0,50,-10,0,29,1,0,29,28,19
651663,1984,1,8.2700005,1,0,49,-9,0,30,1,0,30,29,20
651663,1985,1,8.8599997,1,0,48,-9,.00019999999,31,1,0,31,30,21
651666,1964,1,5.1900001,0,1,,-7,0,1,1,1,1,0,0
651666,1965,1,5.48,0,1,30.570589,-7,0,2,1,1,2,1,0
651666,1966,1,4.96,0,1,31.259804,-7,0,3,1,1,3,2,0
651666,1967,1,4.6700001,0,1,31.94902,-7,0,4,1,1,4,3,0
651666,1968,1,4.77,0,1,32.638237,-7,0,5,1,1,5,4,0
651666,1969,1,4.1700001,0,1,33.32745,-7,0,6,1,1,6,5,0
651666,1970,1,3.9400001,0,1,34.016666,-7,0,7,1,1,7,6,0
651666,1971,1,3.54,0,1,36,-7,0,8,1,1,8,7,0
651666,1972,1,3.9300001,0,1,36.142857,-7,0,9,1,1,9,8,0
651666,1973,1,2.5599999,0,1,36.285713,-7,0,10,1,1,10,9,0
651666,1974,1,2.72,0,1,36.42857,-7,0,11,1,1,11,10,0
651666,1975,1,2.6199999,0,1,36.57143,-7,0,12,1,1,12,11,0
651666,1976,1,2.6099999,0,1,36.714287,-6,0,13,1,1,13,12,0
651666,1977,1,2.6900001,0,1,36.857143,-6,0,14,1,1,14,13,0
651666,1978,1,3.0599999,0,0,37,-6,0,15,1,0,15,14,0
651666,1979,1,2.4200001,0,1,39.666668,-6,0,16,1,1,16,15,1
651666,1980,1,2.3199999,0,0,42.333332,-5,0,17,1,0,17,16,0
651666,1981,1,2.3299999,0,0,45,-5,.0034,18,1,0,18,17,1
651666,1982,1,2.23,0,0,44.599998,-5,.00060000003,19,1,0,19,18,2
651666,1983,1,2.51,0,1,44.200001,-5,.00079999998,20,1,1,20,19,3
651666,1984,1,2.3900001,0,1,43.799999,-5,.00019999999,21,1,1,21,20,0
651666,1985,1,4.8299999,0,1,43.400002,-5,.00039999999,22,1,1,22,21,0
651670,1961,1,6.0700002,1,0,,-10,.0083999997,1,1,0,1,0,0
651670,1962,1,6.1100001,1,1,17.663235,-10,.0060000001,2,1,1,2,1,1
651670,1963,1,5.8800001,1,1,18.914705,-10,.0054000001,3,1,1,3,2,0
651670,1964,1,6.7600002,1,1,20.166176,-10,.0063999998,4,1,1,4,3,0
651670,1965,1,6.6199999,1,1,21.417646,-10,.0048000002,5,1,1,5,4,0
651670,1966,1,6.4099998,1,1,22.669117,-10,.0046000001,6,1,1,6,5,0
651670,1967,1,5.54,1,1,23.920588,-10,.0055999998,7,1,1,7,6,0
651670,1968,1,5.5100002,1,0,25.172058,-10,.0022,8,1,0,8,7,0
651670,1969,1,5.23,1,0,26.423529,-10,.001,9,1,0,9,8,1
651670,1970,1,5.23,1,0,27.674999,-10,.00060000003,10,1,0,10,9,2
651670,1971,1,5.5300002,1,0,28,-10,.00039999999,11,1,0,11,10,3
651670,1972,1,5.0999999,1,0,29.428572,-10,.00039999999,12,1,0,12,11,4
651670,1973,1,4.3499999,1,0,30.857143,-10,.00039999999,13,1,0,13,12,5
651670,1974,1,3.8299999,1,0,32.285713,-10,.00060000003,14,1,0,14,13,6
651670,1975,1,2.6600001,1,0,33.714287,-10,.0012000001,15,1,0,15,14,7
651670,1976,1,1.88,1,0,35.142857,-10,.0055999998,16,1,0,16,15,8
651670,1977,1,1.74,1,0,36.57143,-10,.0031999999,17,1,0,17,16,9
651670,1978,1,1.54,1,0,38,-10,.0020000001,18,1,0,18,17,10
651670,1979,1,1.22,1,0,40,-10,.0014,19,1,0,19,18,11
651670,1980,1,1.08,1,0,42,-10,.0016,20,1,0,20,19,12
651670,1981,1,1.05,1,0,44,-10,.0012000001,21,1,0,21,20,13
651670,1982,1,1.03,1,0,44.200001,-10,.001,22,1,0,22,21,14
651670,1983,1,1.21,1,0,44.400002,-10,.001,23,1,0,23,22,15
651670,1984,1,1.15,1,0,44.599998,-10,.0020000001,24,1,0,24,23,16
651670,1985,1,4.02,1,0,44.799999,-10,.0014,25,1,0,25,24,17
651710,1951,0,15.15,0,0,,-8,0,1,1,0,1,0,0
651710,1953,0,15.51,0,0,0,-8,.00019999999,2,1,0,2,1,2
651710,1954,0,15.55,0,0,0,-8,.00019999999,3,1,0,3,2,3
651710,1955,0,15.38,0,0,0,-8,.00019999999,4,1,0,4,3,4
651710,1956,0,16.5,0,0,0,-8,.00019999999,5,1,0,5,4,5
651710,1957,0,17.040001,0,0,2.4000001,-8,.00039999999,6,1,0,6,5,6
651710,1958,0,18.27,0,0,4.8000002,-8,.00060000003,7,1,0,7,6,7
651710,1959,0,14.37,0,0,7.1999998,-8,.00039999999,8,1,0,8,7,8
651710,1960,0,16.59,0,0,9.6000004,-8,.00039999999,9,1,0,9,8,9
651710,1961,0,19.540001,0,0,12,-8,.00039999999,10,1,0,10,9,10
651710,1962,0,19.02,0,0,12.8,-8,.00039999999,11,1,0,11,10,11
651710,1963,0,19.85,0,0,13.6,-8,.00039999999,12,1,0,12,11,12
651710,1964,0,16.32,0,0,14.4,-8,.00039999999,13,1,0,13,12,13
651710,1965,0,15.44,0,0,15.2,-9,.00019999999,14,1,0,14,13,14
651710,1966,0,14.74,0,0,16,-9,.00039999999,15,1,0,15,14,15
651710,1967,0,14.53,0,0,16.799999,-9,.00039999999,16,1,0,16,15,16
651710,1968,0,13.99,0,0,17.6,-9,.00019999999,17,1,0,17,16,17
651710,1969,0,13.93,0,0,18.4,-9,.00019999999,18,1,0,18,17,18
651710,1970,0,13.91,0,0,19.200001,-8,.00019999999,19,1,0,19,18,19
651710,1971,0,14.48,0,0,20,-8,.00019999999,20,1,0,20,19,20
651710,1972,0,13.93,0,0,20,-8,.00019999999,21,1,0,21,20,21
651710,1973,0,13.5,0,0,20,-8,.00019999999,22,1,0,22,21,22
651710,1974,0,13.15,0,0,20,-8,.00019999999,23,1,0,23,22,23
651710,1975,0,13.58,0,0,20,-8,.00019999999,24,1,0,24,23,24
651710,1976,0,13.93,0,0,20,-8,.00019999999,25,1,0,25,24,25
651710,1977,0,14.28,0,0,20,-7,.00019999999,26,1,0,26,25,26
651710,1978,0,15.41,0,0,20,-7,.00019999999,27,1,0,27,26,27
651710,1979,0,16.559999,0,0,22.333334,-7,.00019999999,28,1,0,28,27,28
651710,1980,0,16.66,0,0,24.666666,-7,.00019999999,29,1,0,29,28,29
651710,1981,0,16.459999,0,0,27,-7,.00039999999,30,1,0,30,29,30
651710,1982,0,15.06,0,0,27.4,-7,.00019999999,31,1,0,31,30,31
651710,1983,0,15.17,0,0,27.799999,-7,.00019999999,32,1,0,32,31,32
651710,1984,0,12.98,0,0,28.200001,-7,.00019999999,33,1,0,33,32,33
651710,1985,0,15.03,0,0,28.6,-7,.00019999999,34,1,0,34,33,34
652663,1961,1,2.1900001,1,0,,-9,.0041999999,1,1,0,1,0,0
652663,1962,1,2.46,1,0,17.792646,-9,.0034,2,1,0,2,1,1
652663,1963,1,2.4300001,1,0,19.536274,-9,.0027999999,3,1,0,3,2,2
652663,1964,1,2.3399999,1,0,21.279902,-9,.0046000001,4,1,0,4,3,3
652663,1965,1,2.25,1,0,23.023529,-9,.0026,5,1,0,5,4,4
652663,1966,1,2.22,1,1,24.767157,-9,.0026,6,1,1,6,5,5
652663,1967,1,1.99,1,0,26.510784,-9,.0038000001,7,1,0,7,6,0
652663,1968,1,1.92,1,0,28.254412,-9,.0026,8,1,0,8,7,1
652663,1969,1,1.83,1,0,29.998039,-9,.0024000001,9,1,0,9,8,2
652663,1970,1,1.86,1,1,31.741667,-9,.0026,10,1,1,10,9,3
652663,1971,1,2.1600001,1,1,35,-9,.0022,11,1,1,11,10,0
652663,1972,1,1.96,1,0,36.142857,-9,.0014,12,1,0,12,11,0
652663,1973,1,1.99,1,0,37.285713,-10,.0014,13,1,0,13,12,1
652663,1974,1,2.0999999,1,0,38.42857,-10,.0022,14,1,0,14,13,2
652663,1975,1,2.8699999,1,0,39.57143,-10,.0016,15,1,0,15,14,3
652663,1976,1,3.0799999,1,0,40.714287,-10,.0016,16,1,0,16,15,4
652663,1977,1,3.1500001,1,0,41.857143,-10,.0022,17,1,0,17,16,5
652663,1978,1,3.1500001,1,0,43,-10,.0022,18,1,0,18,17,6
652663,1979,1,3.3900001,1,0,46.666668,-10,.0026,19,1,0,19,18,7
652663,1980,1,3.49,1,1,50.333332,-10,.0026,20,1,1,20,19,8
652663,1981,1,3.3,1,1,54,-10,.0022,21,1,1,21,20,0
652663,1982,1,3.1700001,1,1,54.799999,-10,.0014,22,1,1,22,21,0
652663,1983,1,3.5,1,0,55.599998,-10,.001,23,1,0,23,22,0
652663,1984,1,4.3899999,1,0,56.400002,-9,.001,24,1,0,24,23,1
652663,1985,1,4.48,1,0,57.200001,-9,.00079999998,25,1,0,25,24,2
652710,1961,0,76.669998,0,0,,-8,0,1,1,0,1,0,0
652710,1962,0,76.25,0,0,12.167647,-8,.00019999999,2,1,0,2,1,1
652710,1963,0,79.839996,0,0,12.619608,-8,0,3,1,0,3,2,2
652710,1964,0,82.07,0,0,13.071568,-8,.00019999999,4,1,0,4,3,3
652710,1965,0,80.239998,0,0,13.523529,-9,.00019999999,5,1,0,5,4,4
652710,1966,0,75.849998,0,0,13.975491,-9,.00019999999,6,1,0,6,5,5
652710,1967,0,71.599998,0,0,14.427451,-9,.00019999999,7,1,0,7,6,6
652710,1968,0,69.879997,0,0,14.879412,-9,.00019999999,8,1,0,8,7,7
652710,1969,0,69,0,0,15.331372,-9,.00019999999,9,1,0,9,8,8
652710,1970,0,70.269997,0,0,15.783334,-9,.00019999999,10,1,0,10,9,9
652710,1971,0,62.619999,0,0,16,-9,0,11,1,0,11,10,10
652710,1972,0,61.880001,0,0,16.428572,-9,0,12,1,0,12,11,11
652710,1973,0,58.189999,0,0,16.857143,-9,.00019999999,13,1,0,13,12,12
652710,1974,0,54.82,0,0,17.285715,-9,.00019999999,14,1,0,14,13,13
652710,1975,0,39.91,0,0,17.714285,-9,.00019999999,15,1,0,15,14,14
652710,1976,0,39.389999,0,0,18.142857,-9,.00019999999,16,1,0,16,15,15
652710,1977,0,41.5,0,0,18.571428,-9,.00019999999,17,1,0,17,16,16
652710,1978,0,43.950001,0,0,19,-9,.00019999999,18,1,0,18,17,17
652710,1979,0,39.919998,0,0,20.333334,-9,.00019999999,19,1,0,19,18,18
652710,1980,0,38.07,0,0,21.666666,-9,0,20,1,0,20,19,19
652710,1981,0,39.66,0,0,23,-9,.00019999999,21,1,0,21,20,20
652710,1982,0,40.299999,0,0,22.6,-9,.00019999999,22,1,0,22,21,21
652710,1983,0,35.900002,0,0,22.200001,-9,0,23,1,0,23,22,22
652710,1984,0,24.469999,0,0,21.799999,-9,.00019999999,24,1,0,24,23,23
652710,1985,0,29.709999,0,0,21.4,-9,.00019999999,25,1,0,25,24,24
663670,1961,1,1.42,1,0,,-10,.0035999999,1,1,0,1,0,0
663670,1962,1,1.61,1,0,11.082353,-10,.0020000001,2,1,0,2,1,1
663670,1963,1,1.67,1,0,12.880392,-10,.0020000001,3,1,0,3,2,2
663670,1964,1,1.74,1,0,14.678432,-10,.0026,4,1,0,4,3,3
663670,1965,1,1.76,1,0,16.476471,-10,.0022,5,1,0,5,4,4
663670,1966,1,1.78,1,0,18.274509,-10,.003,6,1,0,6,5,5
663670,1967,1,1.77,1,0,20.07255,-10,.003,7,1,0,7,6,6
663670,1968,1,1.74,1,0,21.870588,-10,.0024000001,8,1,0,8,7,7
663670,1969,1,1.74,1,0,23.668627,-10,.0031999999,9,1,0,9,8,8
663670,1970,1,1.79,1,0,25.466667,-10,.0031999999,10,1,0,10,9,9
663670,1971,1,1.6900001,1,0,29,-10,.0027999999,11,1,0,11,10,10
663670,1972,1,1.71,1,0,30.142857,-10,.0026,12,1,0,12,11,11
663670,1973,1,1.97,1,0,31.285715,-10,.0020000001,13,1,0,13,12,12
663670,1974,1,2.29,1,0,32.42857,-10,.0022,14,1,0,14,13,13
663670,1975,1,3.1700001,1,0,33.57143,-10,.0024000001,15,1,0,15,14,14
663670,1976,1,4.6300001,1,0,34.714287,-10,.0024000001,16,1,0,16,15,15
663670,1977,1,5.27,1,0,35.857143,-10,.0063999998,17,1,0,17,16,16
663670,1978,1,5.8400002,1,0,37,-10,.0046000001,18,1,0,18,17,17
663670,1979,1,6.7199998,1,0,40.666668,-10,.0040000002,19,1,0,19,18,18
663670,1980,1,7.4099998,1,0,44.333332,-10,.0052,20,1,0,20,19,19
663670,1981,1,8.3900003,1,0,48,-10,.0048000002,21,1,0,21,20,20
663670,1982,1,8.2700005,1,0,49,-10,.0048000002,22,1,0,22,21,21
663670,1983,1,6.8600001,1,0,50,-10,.0052,23,1,0,23,22,22
663670,1984,1,9.4899998,1,0,51,-10,.0057999999,24,1,0,24,23,23
663670,1985,1,2.2,1,0,52,-10,.0041999999,25,1,0,25,24,24
663710,1955,0,235.36,0,0,,-8,0,1,1,0,1,0,0
663710,1961,0,168.21001,0,0,0,-9,0,2,1,0,2,1,6
663710,1962,0,187.45,0,0,1.7,-9,0,3,1,0,3,2,7
663710,1963,0,194.28,0,0,3.4000001,-9,0,4,1,0,4,3,8
663710,1964,0,191.83,0,0,5.0999999,-9,0,5,1,0,5,4,9
663710,1965,0,180.28999,0,0,6.8000002,-9,0,6,1,0,6,5,10
663710,1966,0,168.53999,0,0,8.5,-9,0,7,1,0,7,6,11
663710,1967,0,142.3,0,0,10.2,-9,0,8,1,0,8,7,12
663710,1968,0,134.31,0,0,11.9,-9,0,9,1,0,9,8,13
663710,1969,0,126.61,0,0,13.6,-9,0,10,1,0,10,9,14
663710,1970,0,130.38,0,0,15.3,-9,0,11,1,0,11,10,15
663710,1971,0,135.08,0,0,17,-9,0,12,1,0,12,11,16
663710,1972,0,121.17,0,0,17.142857,-9,0,13,1,0,13,12,17
663710,1973,0,115.99,0,0,17.285715,-10,0,14,1,0,14,13,18
663710,1974,0,115.28,0,0,17.428572,-10,0,15,1,0,15,14,19
663710,1975,0,114.67,0,0,17.571428,-10,0,16,1,0,16,15,20
663710,1976,0,121.49,0,0,17.714285,-10,0,17,1,0,17,16,21
663710,1977,0,130.63,0,0,17.857143,-10,0,18,1,0,18,17,22
663710,1978,0,138.27,0,0,18,-10,0,19,1,0,19,18,23
663710,1979,0,135.28,0,0,19,-10,0,20,1,0,20,19,24
663710,1980,0,132.71001,0,0,20,-10,0,21,1,0,21,20,25
663710,1981,0,130.87,0,0,21,-10,0,22,1,0,22,21,26
663710,1982,0,127.77,0,0,20.799999,-10,.00039999999,23,1,0,23,22,27
663710,1983,0,125.61,0,0,20.6,-10,.001,24,1,0,24,23,28
663710,1984,0,107.38,0,0,20.4,-9,.001,25,1,0,25,24,29
663710,1985,0,133.14999,0,0,20.200001,-9,.00079999998,26,1,0,26,25,30
666710,1954,0,67.650002,0,0,,-8,0,1,1,0,1,0,0
666710,1955,0,66.449997,0,0,7.8853755,-8,0,2,1,0,2,1,1
666710,1964,0,84.709999,0,0,0,-8,0,3,1,0,3,2,10
666710,1965,0,84.660004,0,0,3,-9,0,4,1,0,4,3,11
666710,1966,0,73.07,0,0,6,-9,0,5,1,0,5,4,12
666710,1967,0,67.93,0,0,9,-9,0,6,1,0,6,5,13
666710,1968,0,66.68,0,0,12,-9,0,7,1,0,7,6,14
666710,1969,0,58.110001,0,0,15,-9,0,8,1,0,8,7,15
666710,1970,0,54.779999,0,0,18,-8,0,9,1,0,9,8,16
666710,1971,0,51.18,0,0,21,-8,0,10,1,0,10,9,17
666710,1972,0,54.75,0,0,20.571428,-8,0,11,1,0,11,10,18
666710,1973,0,34.529999,0,0,20.142857,-8,0,12,1,0,12,11,19
666710,1974,0,35.740002,0,0,19.714285,-8,0,13,1,0,13,12,20
666710,1975,0,35.619999,0,0,19.285715,-8,0,14,1,0,14,13,21
666710,1976,0,36.310001,0,0,18.857143,-8,0,15,1,0,15,14,22
666710,1977,0,38.369999,0,0,18.428572,-7,0,16,1,0,16,15,23
666710,1978,0,47.23,0,0,18,-7,0,17,1,0,17,16,24
666710,1979,0,40.110001,0,0,19.333334,-7,0,18,1,0,18,17,25
666710,1980,0,38.57,0,0,20.666666,-7,0,19,1,0,19,18,26
666710,1981,0,38.400002,0,0,22,-7,0,20,1,0,20,19,27
666710,1982,0,33.619999,0,0,21.799999,-7,0,21,1,0,21,20,28
666710,1983,0,38.110001,0,0,21.6,-7,0,22,1,0,22,21,29
666710,1984,0,31.07,0,0,21.4,-7,0,23,1,0,23,22,30
666710,1985,0,72.540001,0,0,21.200001,-7,0,24,1,0,24,23,31
670678,1970,1,4.3499999,1,1,,-10,0,1,1,1,1,0,0
670678,1971,1,3.8599999,1,0,17,-10,0,2,1,0,2,1,0
670678,1972,1,3.74,1,0,18.142857,-10,.00019999999,3,1,0,3,2,1
670678,1973,1,4.4299998,1,0,19.285715,-10,.00019999999,4,1,0,4,3,2
670678,1974,1,4.6900001,1,0,20.428572,-10,.00079999998,5,1,0,5,4,3
670678,1975,1,6.1399999,1,0,21.571428,-10,.0014,6,1,0,6,5,4
670678,1976,1,7.7199998,1,0,22.714285,-10,.00060000003,7,1,0,7,6,5
670678,1977,1,8.29,1,0,23.857143,-10,.001,8,1,0,8,7,6
670678,1978,1,9.3000002,1,0,25,-10,.00039999999,9,1,0,9,8,7
670678,1979,1,10.12,1,0,29.333334,-10,.001,10,1,0,10,9,8
670678,1980,1,12.01,0,1,33.666668,-10,.0024000001,11,1,1,11,10,9
670678,1981,1,12.76,1,0,38,-10,.0027999999,12,1,0,12,11,0
670678,1982,1,14.97,1,0,39.200001,-10,.0018,13,1,0,13,12,1
670678,1983,1,11.17,1,1,40.400002,-10,.0018,14,1,1,14,13,2
670678,1984,1,13.25,1,1,41.599998,-10,.0022,15,1,1,15,14,0
670678,1985,1,3.3699999,1,0,42.799999,-10,.0024000001,16,1,0,16,15,0
670690,1964,1,5.4400001,1,0,,-10,0,1,1,0,1,0,0
670690,1965,1,7.0999999,1,0,14.205882,-10,.001,2,1,0,2,1,1
670690,1966,1,7.46,0,0,16.306372,-10,.001,3,1,0,3,2,2
670690,1967,1,4.9299998,0,0,18.406862,-10,.00079999998,4,1,0,4,3,3
670690,1968,1,4.7199998,0,0,20.507353,-10,.001,5,1,0,5,4,4
670690,1969,1,4.8899999,0,0,22.607843,-10,.0020000001,6,1,0,6,5,5
670690,1970,1,4.8499999,0,0,24.708334,-10,.0022,7,1,0,7,6,6
670690,1971,1,4.1100001,0,0,29,-10,.0027999999,8,1,0,8,7,7
670690,1972,1,4.1999998,0,0,30.285715,-10,.0027999999,9,1,0,9,8,8
670690,1973,1,4.6100001,0,0,31.571428,-10,.0038000001,10,1,0,10,9,9
670690,1974,1,4.1599998,0,0,32.857143,-10,.0055999998,11,1,0,11,10,10
670690,1975,1,5.4099998,0,0,34.142857,-10,.0041999999,12,1,0,12,11,11
670690,1976,1,6.7399998,0,0,35.42857,-10,.0055999998,13,1,0,13,12,12
670690,1977,1,6.8299999,0,0,36.714287,-10,.018200001,14,1,0,14,13,13
670690,1978,1,7.4899998,0,0,38,-10,.013,15,1,0,15,14,14
670690,1979,1,9.5100002,0,0,42.333332,-10,.0026,16,1,0,16,15,15
670690,1980,1,9.9700003,0,0,46.666668,-10,.0027999999,17,1,0,17,16,16
670690,1981,1,11.11,0,0,51,-10,.0016,18,1,0,18,17,17
670690,1982,1,13.78,0,0,52.200001,-10,.0024000001,19,1,0,19,18,18
670690,1983,1,12.08,0,0,53.400002,-10,.0024000001,20,1,0,20,19,19
670690,1984,1,11.93,0,0,54.599998,-10,.0018,21,1,0,21,20,20
670690,1985,1,7.7600002,0,0,55.799999,-10,.0020000001,22,1,0,22,21,21
670696,1971,1,17.52,0,0,,-10,.00039999999,1,1,0,1,0,0
670696,1972,1,12.04,0,0,12,-10,.00060000003,2,1,0,2,1,1
670696,1973,1,11.67,0,0,15.066667,-10,.00039999999,3,1,0,3,2,2
670696,1974,1,11.41,0,0,18.133333,-10,.00039999999,4,1,0,4,3,3
670696,1975,1,14.52,0,0,21.200001,-10,.00079999998,5,1,0,5,4,4
670696,1976,1,12.75,0,0,24.266666,-10,.00079999998,6,1,0,6,5,5
670696,1977,1,8.21,0,0,27.333334,-10,.0022,7,1,0,7,6,6
670696,1978,1,8.5,0,0,26,-10,.0022,8,1,0,8,7,7
670696,1979,1,8.2200003,0,0,32,-10,.00060000003,9,1,0,9,8,8
670696,1980,1,5.6900001,0,0,38,-10,.0012000001,10,1,0,10,9,9
670696,1981,1,5.5500002,0,0,44,-10,.00079999998,11,1,0,11,10,10
670696,1982,1,4.9299998,0,0,45.599998,-10,.0012000001,12,1,0,12,11,11
670696,1983,1,5.8099999,0,0,47.200001,-10,.0012000001,13,1,0,13,12,12
670696,1984,1,7.0900002,0,0,48.799999,-10,.0018,14,1,0,14,13,13
670696,1985,1,3.21,0,0,50.400002,-10,.0020000001,15,1,0,15,14,14
670698,1981,1,14.19,0,0,,-10,.00019999999,1,1,0,1,0,0
670698,1982,1,14.53,0,0,46,-10,.00019999999,2,1,0,2,1,1
670698,1983,1,9.9700003,0,0,46,-10,0,3,1,0,3,2,2
670698,1984,1,10.21,0,0,46,-10,0,4,1,0,4,3,3
670698,1985,1,26.59,0,0,46,-10,.00019999999,5,1,0,5,4,4
670710,1964,0,110.31,0,0,,-10,0,1,1,0,1,0,0
670710,1965,0,102.26,0,0,13.311765,-10,0,2,1,0,2,1,1
670710,1966,0,94.5,0,0,13.696078,-10,0,3,1,0,3,2,2
670710,1967,0,80.459999,0,0,14.080392,-10,0,4,1,0,4,3,3
670710,1968,0,77.099998,0,0,14.464705,-10,0,5,1,0,5,4,4
670710,1969,0,72.860001,0,0,14.84902,-10,0,6,1,0,6,5,5
670710,1970,0,72.739998,0,0,15.233334,-10,0,7,1,0,7,6,6
670710,1971,0,80,0,0,16,-10,0,8,1,0,8,7,7
670710,1972,0,71.019997,0,0,16.285715,-10,0,9,1,0,9,8,8
670710,1973,0,58.779999,0,0,16.571428,-10,0,10,1,0,10,9,9
670710,1974,0,50.389999,0,0,16.857143,-10,0,11,1,0,11,10,10
670710,1975,0,36.139999,0,0,17.142857,-10,0,12,1,0,12,11,11
670710,1976,0,26.24,0,0,17.428572,-10,0,13,1,0,13,12,12
670710,1977,0,24.799999,0,0,17.714285,-10,0,14,1,0,14,13,13
670710,1978,0,23.66,0,0,18,-10,0,15,1,0,15,14,14
670710,1979,0,20.15,0,0,18.333334,-10,0,16,1,0,16,15,15
670710,1980,0,17.92,0,0,18.666666,-10,0,17,1,0,17,16,16
670710,1981,0,15.61,0,0,19,-10,.00019999999,18,1,0,18,17,17
670710,1982,0,15.46,0,0,19.6,-10,.00019999999,19,1,0,19,18,18
670710,1983,0,18.32,0,0,20.200001,-10,.00019999999,20,1,0,20,19,19
670710,1984,0,11.31,0,0,20.799999,-10,.00019999999,21,1,0,21,20,20
670710,1985,0,60.41,0,0,21.4,-10,0,22,1,0,22,21,21
678710,1970,0,316.16,0,0,,-8,0,1,1,0,1,0,0
678710,1971,0,308.81,0,0,7,-8,0,2,1,0,2,1,1
678710,1972,0,265.48999,0,0,8.1428576,-8,0,3,1,0,3,2,2
678710,1973,0,260.69,0,0,9.2857141,-8,0,4,1,0,4,3,3
678710,1974,0,236.2,0,0,10.428572,-8,0,5,1,0,5,4,4
678710,1975,0,221.96001,0,0,11.571428,-8,0,6,1,0,6,5,5
678710,1976,0,202.5,0,0,12.714286,-8,0,7,1,0,7,6,6
678710,1977,0,205.7,0,0,13.857142,-7,0,8,1,0,8,7,7
678710,1978,0,220.02,0,0,15,-7,0,9,1,0,9,8,8
678710,1979,0,203.84,0,0,16.666666,-7,0,10,1,0,10,9,9
678710,1980,0,215.27,0,0,18.333334,-7,0,11,1,0,11,10,10
678710,1981,0,199.08,0,0,20,-7,0,12,1,0,12,11,11
678710,1982,0,231.45,0,0,19.799999,-7,.00039999999,13,1,0,13,12,12
678710,1983,0,204.63,0,0,19.6,-7,.00019999999,14,1,0,14,13,13
678710,1984,0,149.85001,0,0,19.4,-7,0,15,1,0,15,14,14
678710,1985,0,203.32001,0,0,19.200001,-7,0,16,1,0,16,15,15
690710,1964,0,599.77002,0,0,,-8,0,1,1,0,1,0,0
690710,1965,0,726.54999,0,0,13.405882,-9,0,2,1,0,2,1,1
690710,1966,0,704.53003,0,0,13.681373,-9,0,3,1,0,3,2,2
690710,1967,0,396.60999,0,0,13.956862,-9,0,4,1,0,4,3,3
690710,1968,0,363.76999,0,0,14.232353,-9,.00019999999,5,1,0,5,4,4
690710,1969,0,355.92001,0,0,14.507843,-9,.00019999999,6,1,0,6,5,5
690710,1970,0,352.82001,0,0,14.783334,-9,.00019999999,7,1,0,7,6,6
690710,1971,0,328.70001,0,0,15,-8,0,8,1,0,8,7,7
690710,1972,0,298.60999,0,0,15.285714,-8,0,9,1,0,9,8,8
690710,1973,0,271,0,0,15.571428,-8,0,10,1,0,10,9,9
690710,1974,0,209.72,0,0,15.857142,-8,.00019999999,11,1,0,11,10,10
690710,1975,0,195.48,0,0,16.142857,-8,.00019999999,12,1,0,12,11,11
690710,1976,0,176.92,0,0,16.428572,-10,.00019999999,13,1,0,13,12,12
690710,1977,0,169.32001,0,0,16.714285,-10,.00019999999,14,1,0,14,13,13
690710,1978,0,177.16,0,0,17,-10,.00039999999,15,1,0,15,14,14
690710,1979,0,191.52,0,0,17.333334,-10,.00019999999,16,1,0,16,15,15
690710,1980,0,178.73,0,0,17.666666,-10,.00019999999,17,1,0,17,16,16
690710,1981,0,173.42999,0,0,18,-8,.00019999999,18,1,0,18,17,17
690710,1982,0,213.07001,0,0,18.200001,-8,.00019999999,19,1,0,19,18,18
690710,1983,0,221.23,0,0,18.4,-8,.00019999999,20,1,0,20,19,19
690710,1984,0,134.91,0,0,18.6,-8,.00019999999,21,1,0,21,20,20
690710,1985,0,468.79999,0,0,18.799999,-8,0,22,1,0,22,21,21
696698,1981,1,2.5599999,0,0,,-10,.0046000001,1,1,0,1,0,0
696698,1982,1,2.95,0,0,43,-10,.001,2,1,0,2,1,1
696698,1983,1,1.72,0,0,43,-10,.00039999999,3,1,0,3,2,2
696698,1984,1,1.4400001,0,0,43,-10,.00039999999,4,1,0,4,3,3
696698,1985,1,8.29,0,0,43,-10,.00060000003,5,1,0,5,4,4
696710,1971,0,1401.51,0,0,,-10,0,1,1,0,1,0,0
696710,1972,0,855.40002,0,0,7.6666665,-10,0,2,1,0,2,1,1
696710,1973,0,685.79999,0,0,8.5777779,-10,0,3,1,0,3,2,2
696710,1974,0,574.81,0,0,9.4888887,-10,0,4,1,0,4,3,3
696710,1975,0,524.64001,0,0,10.4,-10,0,5,1,0,5,4,4
696710,1976,0,334.56,0,0,11.311111,-10,.00019999999,6,1,0,6,5,5
696710,1977,0,203.53999,0,0,12.222222,-10,0,7,1,0,7,6,6
696710,1978,0,201.03999,0,0,11,-10,.00019999999,8,1,0,8,7,7
696710,1979,0,165.53999,0,0,13.333333,-10,0,9,1,0,9,8,8
696710,1980,0,102.03,0,0,15.666667,-10,.00019999999,10,1,0,10,9,9
696710,1981,0,86.599998,0,0,18,-10,.00019999999,11,1,0,11,10,10
696710,1982,0,76.18,0,0,18.200001,-10,0,12,1,0,12,11,11
696710,1983,0,106.39,0,0,18.4,-10,0,13,1,0,13,12,12
696710,1984,0,80.209999,0,0,18.6,-10,0,14,1,0,14,13,13
